Industries,Power Houses,Vehicles,Commercial Buildings,Trees,Air Pollution Index
59,12,3520,141,14084,68.15077115383792
50,35,7222,155,5091,25.78661989103952
56,32,9011,98,15642,55.188408953879566
25,34,1925,2,9758,60.872509157300364
34,25,9350,104,845,6.630694534755847
19,37,5014,162,4404,31.944183109425254
98,43,6480,43,17409,68.22824482087212
79,14,8478,94,9661,37.89817908472896
8,9,7047,18,9738,45.25229748419983
54,38,2956,82,5716,42.63081287901698
47,37,4583,3,4965,35.72800153072413
34,20,5031,58,9162,48.81780609073873
82,13,8009,147,12490,47.92103742210073
30,23,8725,141,8910,34.80741968460593
13,18,5137,18,5628,37.66061027868519
47,22,9660,45,17616,60.792080735799196
33,15,4515,195,10246,51.92125561790116
35,17,6341,86,1498,19.14796222836685
88,44,5603,114,7240,37.42137989134077
26,14,2208,63,6677,49.91083471214524
47,36,3852,79,2675,30.125383945918585
53,49,551,49,2625,40.75708922754049
65,34,5807,10,3557,26.83385187993072
77,47,984,8,16928,86.01032827315726
74,21,7649,36,8833,38.22386280417053
19,38,7954,51,16372,61.35830068234521
5,2,4541,44,8800,50.751158492907095
8,31,2277,28,8493,56.05855871382266
4,26,5945,134,19157,77.16295501574822
49,17,3780,70,2689,31.778289783761664
77,46,5181,70,4168,29.634854108886827
38,5,9243,5,15244,55.57123282590769
49,43,3861,138,7561,44.45378559268883
83,19,5006,127,11245,53.3539539728445
52,43,3247,119,3300,33.06215655310055
50,45,4327,26,729,21.848485711552385
72,21,517,33,92,32.603348116605176
91,9,4256,20,12697,61.56698819720611
50,38,726,30,4840,47.65553008116565
30,8,8046,170,14977,56.845782172209404
4,7,4541,128,12657,61.32749263169507
75,20,9250,40,14817,51.79662197635335
85,48,1967,138,11053,61.144378846443324
66,25,1991,158,4280,40.18697839592613
21,16,3695,165,4684,37.372380400951535
81,14,2544,147,16001,76.74003754460102
43,33,1162,132,19267,92.9663314970171
29,18,372,177,17522,89.34320121868689
27,8,4715,105,1865,26.00589309074563
88,8,8904,39,2879,14.928099150771985
53,21,9717,15,19338,65.72480103833632
49,48,3357,85,669,25.104035622425442
67,32,5401,88,19167,77.99423998609342
10,36,4641,113,148,19.87070895835437
3,16,7053,82,7973,38.94472158240738
90,47,5778,185,9714,43.01955113694085
91,39,7894,88,1100,10.287357629476318
69,22,1776,168,17001,81.78276965406147
11,42,7339,73,9036,40.21266287638537
13,5,3588,179,9289,53.00348566654824
98,46,1928,6,15953,78.38119444790135
38,32,2991,115,8476,51.60495289415678
40,36,4673,95,8434,45.62481744952388
33,24,3384,15,15075,73.49784180373506
34,14,136,82,18982,95.99810482608005
27,13,6680,33,19347,76.76656387953062
90,19,5089,53,15094,66.4810193715621
51,27,1440,199,9127,57.15605856195011
89,43,5163,142,8776,43.48795188671083
83,3,488,49,129,32.666009896783436
21,36,5208,46,10930,53.41988056208349
95,23,5571,44,11078,50.95500958136622
29,48,6008,103,8694,42.48445406788244
73,32,542,157,4337,44.60918297585066
19,9,3836,79,5197,39.59315178273093
26,8,9420,34,2217,12.963469257950905
25,48,8180,192,267,7.204375555027397
40,8,5124,128,3064,27.95990577198306
29,27,9641,72,4357,17.433012907333506
25,6,6621,65,4155,27.33221459329944
19,18,1219,30,8043,58.60420005624511
68,5,7057,171,9551,41.39088532635713
45,45,5851,14,19927,80.4421765778203
84,10,4323,14,1466,25.13295475575613
46,39,7784,144,19534,71.3796379211662
55,8,7869,38,18491,69.81804921143271
1,11,3380,82,17804,82.89155107013069
11,31,2687,91,11644,63.375100503352044
68,23,7248,184,353,9.765679028964655
7,2,2200,192,4789,43.62297529098399
92,38,1526,106,18079,85.5144971846736
58,35,3512,183,9738,52.26106004634815
71,14,4166,180,12750,60.59511059435142
20,15,5646,73,19169,79.36789359105506
35,3,7991,195,1524,12.850584703084792
51,42,7959,11,9999,41.5287194678977
21,19,6867,111,12824,53.796307717487224
44,25,6817,16,6852,35.00572042096675
1,46,8886,35,16234,59.03139440824978
67,5,7792,92,17481,65.75539493485746
98,23,4078,85,14961,68.4921078301239
13,43,1816,57,9405,59.30038812393709
16,42,6650,147,10015,45.07640229704185
34,24,3427,38,12375,64.22363234843708
24,39,8901,179,14453,51.35827859885847
13,5,2886,78,18575,86.55087558887266
6,41,9726,190,3518,13.245331211129567
39,24,861,187,9030,59.8244795621274
2,12,3908,42,11498,60.5234441128609
11,16,7573,35,3338,22.853236481467974
7,2,5367,145,16230,70.29851487935069
7,37,9133,73,18235,64.79049546756374
39,33,9679,47,9676,34.27617470519901
76,22,2729,165,11484,62.109264113127495
86,18,972,114,3385,41.44609982648893
51,11,6064,138,11853,52.59513581360821
52,40,8148,146,19552,70.39779638400688
3,13,3463,121,3444,34.905960324314194
77,43,6822,88,6233,30.30837417060009
30,23,1724,59,5096,45.91266936393797
10,44,5885,129,6260,34.773357219521344
73,20,8313,61,11608,44.38631849624548
6,46,1210,10,7625,55.94135514849163
54,42,6509,28,7351,37.303827679503144
66,43,3963,49,12939,62.958861661638956
44,29,2289,191,19768,89.42797108773902
80,10,9729,159,9995,33.17097649355695
63,22,1554,128,1222,31.8732123123129
77,39,4779,132,291,18.027167418857488
48,1,8536,150,6838,29.454384520648105
77,31,5431,96,4031,27.739833645885653
22,44,9238,41,4730,20.541846074627486
19,21,9863,99,12307,43.3009089571897
90,26,1555,10,2650,37.20597960674924
14,3,3333,12,18955,87.6113638074453
95,36,945,126,14297,75.78489111785336
93,49,3260,77,3291,32.263913832183405
86,45,5542,83,16540,68.44492288903963
7,39,8386,50,17841,65.84181333988802
49,6,2581,91,18782,87.02567583908386
41,9,2295,151,10733,61.046687720328535
27,45,4614,35,19851,84.37527723380629
31,39,4449,173,19566,81.29021751003782
6,48,541,131,9252,61.89865509833463
16,16,7609,75,6168,30.838319064759148
64,11,8891,121,3733,17.581583393758066
38,32,5697,159,9586,45.27043664590297
60,33,9207,127,12493,43.284253416292664
96,11,7432,104,3355,20.08679173344906
97,39,5600,154,15797,64.4627567206351
81,19,8148,53,6079,27.12183859688993
33,20,7191,22,7100,34.82898297319245
63,15,521,136,19912,96.78829494712684
11,42,7702,80,17449,66.34987278280238
13,19,6046,65,17398,71.83426714617985
94,43,220,19,16071,84.43283400923929
65,6,8465,127,6344,26.736967453759334
30,3,7373,158,8654,39.07871353002843
91,8,1636,84,6183,47.85056758991709
23,9,3364,133,1068,27.186342085592543
20,1,1506,177,16260,82.30903988575511
6,42,5643,135,12476,55.70521803436086
37,34,7548,175,8195,34.57575250518829
84,9,6009,129,7944,39.579448703173746
6,8,324,26,6508,56.13459273266828
93,6,5412,25,12803,58.05111241338769
77,16,5483,119,19054,77.4288784809272
27,44,7618,9,13248,53.504427506301674
84,35,1642,41,18897,89.00323419194514
13,17,9015,191,1183,8.710158876796172
8,43,4765,125,6094,38.604727478875965
53,29,8239,139,19365,69.56605052339381
81,8,3383,151,8095,48.816601587376226
30,26,4244,174,6957,42.06148379595044
1,34,3989,74,17154,78.14607924535002
88,1,8326,103,16550,60.53054627433309
80,24,6914,32,4853,27.637180254503605
75,35,1109,180,11659,66.0428122421182
4,47,1388,199,4452,43.11492306437204
62,14,5351,32,9527,48.3823045511914
68,13,9315,39,3563,16.27885988836809
17,40,4739,9,5651,38.317349232858774
74,8,6837,21,19550,76.13643893009481
85,35,6740,85,17590,67.74374365714715
57,11,2137,136,4447,41.2561723440657
63,5,1389,100,12787,71.06919465247773
57,17,3693,70,16186,75.37252648075092
49,31,2571,1,6387,47.294838897988114
18,29,6956,120,14919,59.71546740728387
58,44,8288,117,2979,15.962495893436838
10,26,7249,184,12808,51.78716709568068
63,6,3559,68,13005,64.89695671936106
80,25,9365,196,17349,57.704262067501354
79,6,4331,84,10658,54.589561499809506
34,32,1481,35,18352,89.5414113540736
5,27,5792,34,15643,68.40307934090545
17,11,5316,127,16966,72.63037380889195
72,40,3985,28,16159,72.97446991923576
63,45,4278,161,15335,67.65502787005775
24,23,797,166,5657,49.58813821320665
92,23,5557,162,2081,20.941447789811463
8,29,2793,78,5462,43.765203383000085
23,6,2253,41,691,30.86843292460965
99,21,7504,115,17062,63.28796451182829
31,20,9586,9,2154,11.90659506859177
81,41,2547,84,10517,58.69653241912509
28,17,5394,194,16842,70.60567709088318
48,10,1459,81,17388,86.59852432945148
12,49,2512,88,2501,33.97539962078346
88,18,4718,176,18067,75.35745073643261
79,18,9800,11,18388,62.27653598832272
31,7,8228,123,4702,23.921875171841307
91,45,2623,67,10923,59.104529835313464
35,1,2834,178,11083,60.41158733198035
55,37,7830,93,6288,27.913955285893564
82,3,4521,114,2748,27.978617494416227
36,2,3723,13,8761,52.441076885665844
72,33,6856,159,10162,43.08981270982161
60,36,568,196,2940,39.586018513215635
38,16,4929,64,17508,75.65512931895901
69,21,9588,132,10422,35.969903000158496
54,17,1147,39,8594,59.164219520996895
14,10,1836,187,5207,45.33849071324223
20,2,8594,106,16297,61.33951958022944
9,21,7641,79,8151,36.88792551681483
97,42,2528,26,16064,76.87342088309039
82,36,743,122,12193,69.36552129064387
70,30,6873,182,3958,22.719969211470996
2,3,6377,165,6952,37.177912623951435
30,39,1974,47,10374,62.016036351536414
6,39,8553,99,18134,65.17627381656247
81,22,5695,87,9704,46.42186090540452
41,43,6294,147,2124,19.661944940936408
23,28,4442,43,13806,65.29365439787227
31,5,626,94,7501,57.6050039586137
20,7,6030,162,19400,77.66539427703098
5,33,7816,123,16431,62.49907761535747
21,30,552,116,18188,92.04731598192852
75,8,1905,162,18401,86.92284514161818
68,29,8109,86,4674,22.52697960802351
87,30,281,98,1623,37.15942245310684
61,44,1118,132,5654,47.736676543928304
94,29,6864,195,12223,48.30213207582689
42,7,7960,174,10598,43.091800347967634
41,46,6336,73,17150,69.13374213739247
61,38,180,147,9933,63.52502571658
82,19,8328,94,7042,28.904796184631294
52,40,2176,164,4313,39.29922122707724
41,6,2952,196,8948,52.87499771801285
60,20,6727,81,2839,21.870446075816417
95,28,2412,84,8790,53.89915232171782
30,13,5949,63,10119,48.55775459422821
98,19,6432,120,13635,55.676169685313305
95,24,2951,138,9694,53.827915367898086
38,8,3196,30,3232,35.833614129528
89,27,5793,60,137,14.641570247804324
17,3,3667,135,8499,50.93488377336517
40,7,6151,144,10942,49.575579396561864
30,29,2441,72,19620,90.20393568225533
66,44,4327,183,6365,38.313957766830484
24,37,4037,82,4502,35.8149139442278
73,1,9193,150,12069,42.85118594076849
1,10,174,147,10569,69.03745144921899
88,7,9438,12,12243,43.660933986126274
38,38,3101,16,5685,43.22152932506138
64,21,4633,182,9983,50.38132174374802
27,47,1184,164,18577,88.92614686314477
90,42,765,9,9683,62.280298211391475
90,8,2055,13,12463,67.73540164191496
7,43,2516,155,2864,34.27275894058177
89,40,9020,37,2285,10.962268353491254
80,7,8873,103,1745,9.935328008170814
42,29,8684,58,16852,60.56390360568599
18,35,4310,125,1990,26.853007489322195
81,44,5068,156,11734,53.4642006719528
44,37,9493,14,6569,25.438156182393996
70,18,1953,38,12587,69.01743936187202
20,24,3292,145,18607,83.29895236799477
23,43,3451,113,12056,61.71139388361191
12,39,3398,112,4005,36.07237740224676
12,9,1403,195,6409,50.20251435709821
34,29,4362,56,7862,46.17694323232712
8,18,1020,103,8530,59.859784955519494
27,14,3908,4,13807,68.61309393403843
49,39,4077,74,6599,42.02248265019355
72,46,2208,9,11065,62.45479686623581
55,34,9351,18,8676,32.236549041287574
97,14,728,198,12849,71.90196719700654
83,23,8673,137,14467,50.74064455457948
88,22,8385,132,19251,67.950753451229
22,22,9015,73,1355,9.635355424746521
3,4,2980,41,4366,40.97526973075697
9,32,4147,131,11936,59.41930420000218
11,40,1173,159,11443,66.67657740104701
6,7,4309,92,2993,31.539615293038153
39,35,9119,181,11179,39.16439484506454
39,7,5469,146,3591,28.351934509868002
66,36,6166,136,5653,30.945038200004916
60,4,7035,20,2094,19.872531363940496
37,22,8858,47,9499,37.00259747784583
6,6,8031,23,1890,17.08287370440678
6,46,1712,189,1990,33.779372181969364
39,42,3843,6,10317,56.145967549195525
36,49,3164,29,10085,56.63306761655349
89,44,7406,79,5787,27.248740073395965
50,49,9092,51,1331,8.39720909106235
80,10,9929,9,9075,32.06201079240043
85,29,5183,20,13681,61.70367821167348
10,2,3399,129,5354,41.96535890064074
5,44,6835,59,10209,45.939285949457144
50,49,4287,166,2507,26.049380102823363
25,45,5149,156,13024,58.52856194788546
95,25,1566,43,9162,58.690649020233494
3,33,4595,34,19937,85.34839307773962
84,10,2968,94,4156,37.832393753653584
4,28,5869,66,9260,46.30932372258897
78,6,8197,53,15825,59.57001485994239
12,45,3291,147,13665,67.39309403496277
14,31,8009,173,1213,11.161904941623362
82,49,1353,2,14498,75.93385956532195
27,49,6426,127,15221,61.50605651722086
71,18,5973,82,1437,19.22713225800821
48,15,8636,113,6573,27.157347246436387
99,6,8512,183,15602,55.11311060158427
22,27,1150,172,12174,69.65977548847191
21,14,7035,155,19317,74.08062120142506
43,13,9806,71,10450,37.182172064753146
58,1,1420,29,18094,89.66662939652494
18,44,6906,131,18209,69.72530086894858
90,4,5272,74,11646,54.4689922813512
86,40,6031,182,7106,35.44718120784293
56,18,4503,174,15798,69.60438380791953
69,38,9622,56,627,4.699844324924513
99,25,5335,132,18832,76.33641115338303
12,10,342,134,1593,38.96526447741281
99,24,9420,129,19550,65.54716284637044
98,3,469,115,15711,83.36872594280852
20,31,9738,75,4142,16.58799268678061
12,44,4153,61,3945,34.12103303075273
98,11,6321,154,13381,54.66184239053367
26,8,4230,196,8121,46.90636622626653
98,14,7523,166,12965,49.42649568739418
96,17,7748,179,5236,24.56158220896441
46,39,4753,162,2833,26.395199420202687
7,14,4669,22,16249,73.85832322620625
90,27,6839,195,820,12.085355923006219
89,32,2774,166,124,23.83964283224516
39,44,6247,59,15963,65.18621633527817
52,37,1684,163,4269,41.142714303303784
17,48,4976,164,17594,74.12851481458705
24,40,9659,81,11725,40.887780002287464
91,37,4618,97,2730,25.761835601618728
4,11,5381,92,9748,49.56670949109294
91,44,5459,13,17535,71.7003523592461
47,24,6809,63,18204,71.01848153586268
30,41,1101,53,8316,58.00134103547958
3,44,8919,138,10646,39.47037284168602
6,32,470,104,17794,91.13022259078917
72,45,8791,95,5215,21.81687872956168
16,42,3852,74,15045,71.54059039174135
79,9,8005,117,15379,57.53910223550886
36,11,9025,118,4119,18.99597657136418
53,47,135,190,11672,68.88859910559543
8,29,2114,97,2608,36.44652974975058
52,44,534,143,19217,93.0657877964508
52,26,4275,165,11407,55.680347268223144
30,46,9097,161,6127,23.10824155018635
56,7,2600,183,1951,30.59270172657949
12,17,6552,104,1243,18.36516421525903
68,31,2318,22,19505,90.12541917131841
78,35,3626,47,5150,37.895445093710244
56,4,8624,11,19686,71.42134487076444
89,12,2805,180,5466,41.08257721180666
69,48,7063,24,12632,52.09167978675507
87,13,5253,174,16938,70.42151044083735
58,2,3672,66,10958,58.91654779246252
94,2,1043,3,3632,43.10461162815336
12,28,7411,46,7439,34.8101801012494
79,40,9966,26,13488,44.80731703833172
83,35,5804,104,18211,72.9556833096801
90,3,7777,1,15767,60.764377432221885
4,45,2934,39,7174,48.6713241195006
38,4,8396,91,13363,50.83330499759948
8,17,5886,63,10311,50.93074748551755
30,25,9279,163,13801,47.80685364493813
79,25,6990,86,10522,45.35503045516683
12,48,5331,2,11634,55.50485023331939
74,28,4836,12,17087,74.36420935347789
12,11,1125,82,824,34.38854644010071
17,9,9454,27,18324,65.8228175916713
61,45,2418,177,9490,54.88527934218695
64,35,5493,81,9580,46.5569494166939
60,24,9285,77,15827,54.75553764935363
2,29,952,11,398,33.92993441491828
19,18,2188,79,14705,76.21987289366582
54,47,5492,10,15337,65.48123582051817
29,47,9619,9,13758,47.26601984861064
65,46,1302,156,11177,63.59284055398723
86,16,8421,116,11003,41.58922112054394
89,31,1241,138,17993,85.85535775909587
74,45,3633,188,4528,34.84254883423928
9,17,1606,116,5783,48.553309592434665
83,21,7988,185,12822,48.40667439540516
12,14,1264,47,9039,61.336644946838454
93,11,2031,54,15913,78.56153501907326
52,9,5637,83,7087,39.70913229580406
82,34,9453,156,7442,25.437670318430634
56,19,1563,5,3825,42.67424306506244
16,27,4156,73,7615,46.50925720062398
4,11,824,57,2871,42.41194490909132
89,36,1781,98,19103,88.7066162920046
86,3,6270,161,19770,76.24900830005294
29,48,8865,165,17416,60.10305640581908
59,13,8323,115,6758,28.69018540592485
86,2,5346,71,18254,76.27331517474218
79,38,7633,146,1811,12.93551936952177
66,22,5692,10,19692,80.80790498724568
77,17,2585,127,4355,38.925420542074754
12,48,5690,122,13755,59.970212525104564
26,40,9754,50,9290,33.38552573177154
12,13,2320,3,18883,90.56706294115742
91,29,1833,45,6233,47.98579034580012
35,14,3314,151,5339,40.39067758456353
2,3,9686,65,19100,67.40898736025824
17,15,1444,14,11637,69.63441033069131
2,12,1131,66,15525,83.0101738063595
17,2,989,174,12743,72.75136657667056
34,44,9071,111,15640,54.630275383408396
34,37,3608,189,3553,32.520154142063475
45,47,9173,144,8941,32.235234366866266
41,4,6218,115,16451,67.75073730777339
73,4,4859,60,14366,65.50420053828182
78,19,4052,50,1050,24.168386896113304
84,49,4836,21,9054,47.165586670191594
33,14,6185,101,15471,64.88996403661345
24,15,3375,62,4252,38.057893037903035
69,33,4576,138,14049,62.66122148424626
32,12,3113,183,10503,57.24618812869562
23,32,1116,103,11373,67.21385786911614
65,11,5869,8,2860,25.599816645718803
32,37,6916,153,16150,63.251702295858905
80,7,4350,147,16375,72.16630789963679
84,27,3815,115,12336,60.39275159060131
16,12,7314,173,4985,26.225173841722267
52,46,4796,106,19257,80.1441092637424
13,47,2228,58,14927,76.24819771661181
46,21,3551,118,14406,69.24948950280758
11,31,2739,21,8308,53.09359372372078
81,29,7441,68,307,9.795298404158387
71,34,8597,93,5708,24.08781488356911
22,4,1769,59,2091,36.93278085127495
95,45,5129,18,17163,71.7673397469288
68,7,2717,103,1641,30.79630148393892
81,29,3314,183,9629,52.51402683089827
65,24,5497,19,16045,69.1749870080599
2,13,6982,73,19477,76.87878231356315
51,21,2720,3,8068,52.93024806235716
97,17,7138,5,424,12.522503024821603
83,28,8000,119,9479,37.45774055369555
83,25,9154,100,18129,62.54658636032943
58,24,3411,106,1780,27.84104701326693
23,1,9951,157,19973,67.01077947250225
16,1,5331,197,10333,50.82704380633156
16,20,8414,184,14036,52.38577377478546
29,36,3825,136,9483,51.95101360247571
72,39,5599,142,16101,66.0312247941319
28,4,5447,112,6217,37.47564400734538
89,44,2066,78,3473,37.08420595038735
58,25,5856,11,12354,56.36454365590119
59,25,647,148,7919,56.66843958162772
89,39,4381,113,17982,76.0469818283346
77,1,3359,61,8737,52.027207967072194
14,32,3010,33,17352,81.22396143337137
19,24,8553,116,13843,52.15951465972633
79,19,2396,71,14105,71.73182964901302
79,31,2429,43,2009,32.21034003906779
21,44,9718,52,10844,38.337470920842534
72,6,6882,37,14498,59.87006805616803
56,5,5214,174,9516,47.21718628672601
45,35,4571,5,5931,39.50946787608519
92,19,3241,187,12864,63.340541652113295
45,44,1546,108,17161,83.70219433479258
16,38,5432,169,19326,78.7987771762021
88,13,2461,125,8226,51.558202589958974
76,17,7161,42,13448,54.015876974571896
78,21,3261,73,1369,27.9113094250322
30,3,9998,191,18086,60.75628363300613
96,32,2261,86,13101,68.40423880408001
83,29,6872,94,3791,22.683873820363814
5,49,8527,124,7596,30.936022677266934
29,14,4423,96,16859,74.83002131100336
